date,category,platform,format,price,units_sold,gross_revenue,platform_fee_pct,platform_fees,printing_cost_per_unit,printing_cost_total,marketing_spend,ad_clicks,conversion_rate,page_reads,total_costs,net_profit,profit_margin_pct
2024-03-18,AI Engineer,AbeBooks,Ebook,54.334460589283744,3,163.00338176785124,0.15,24.450507265177684,0.0,0.0,70.47543235655418,47,0.06382978723404255,756,94.92593962173186,68.07744214611938,41.76443544163703
2024-03-18,AI Agents,Amazon,Paperback,51.44933533047463,7,360.1453473133224,0.3,108.04360419399673,6.0,42.0,40.644523241620035,44,0.1590909090909091,0,190.68812743561676,169.45721987770565,47.05245288932743
2024-03-18,AI Agents,AbeBooks,Ebook,31.308144850379676,1,31.308144850379676,0.15,4.696221727556951,0.0,0.0,115.29103135635097,37,0.02702702702702703,253,119.98725308390792,-88.67910823352824,-283.24612862666254
2024-03-19,Data Science,Amazon,Hardcover,41.84543424969998,9,376.6089082472998,0.3,112.98267247418993,6.0,54.0,111.47518314254027,28,0.32142857142857145,0,278.4578556167302,98.15105263056955,26.061797923834234
2024-03-19,Data Science,AbeBooks,Hardcover,61.37843192195085,3,184.13529576585256,0.15,27.620294364877882,6.0,18.0,55.82894636238822,47,0.06382978723404255,0,101.4492407272661,82.68605503858646,44.905054565818006
2024-03-19,Machine Learning,Amazon,Paperback,31.10296897209515,11,342.13265869304666,0.3,102.63979760791399,6.0,66.0,67.09208264176354,51,0.21568627450980393,0,235.73188024967752,106.40077844336915,31.099275599652536
2024-03-19,Machine Learning,AbeBooks,Paperback,57.118652044342674,6,342.71191226605606,0.15,51.406786839908406,6.0,36.0,111.34129381640321,36,0.16666666666666666,0,198.74808065631163,143.96383160974443,42.00724470236145
2024-03-19,LLM,Amazon,Ebook,49.12015361719646,7,343.8410753203752,0.3,103.15232259611255,0.0,0.0,103.29820746984376,42,0.16666666666666666,1036,206.45053006595631,137.39054525441887,39.957572005149395
2024-03-19,LLM,AbeBooks,Paperback,31.475824402094336,2,62.95164880418867,0.15,9.4427473206283,6.0,12.0,76.26887557907294,53,0.03773584905660377,0,97.71162289970124,-34.75997409551257,-55.216939914685305
2024-03-19,AI Engineer,Amazon,Ebook,57.690370759500915,5,288.45185379750455,0.3,86.53555613925137,0.0,0.0,24.751775720711038,41,0.12195121951219512,1050,111.2873318599624,177.16452193754213,61.419096325833635
2024-03-19,AI Engineer,AbeBooks,Paperback,45.6033750468714,4,182.4135001874856,0.15,27.36202502812284,6.0,24.0,71.32385720964592,42,0.09523809523809523,0,122.68588223776877,59.72761794971683,32.74298113260721
2024-03-19,AI Agents,Amazon,Paperback,53.86594177006943,5,269.3297088503472,0.3,80.79891265510415,6.0,30.0,45.64440174631881,31,0.16129032258064516,0,156.44331440142295,112.88639444892422,41.913829310100155
2024-03-19,AI Agents,AbeBooks,Paperback,55.68717313614646,3,167.06151940843938,0.15,25.059227911265907,6.0,18.0,60.084523565347894,34,0.08823529411764706,0,103.1437514766138,63.91776793182558,38.2600183202911
2024-03-20,Data Science,Amazon,Paperback,51.875680625454905,10,518.756806254549,0.3,155.6270418763647,6.0,60.0,67.89939336393104,29,0.3448275862068966,0,283.52643524029577,235.23037101425325,45.345018740598064
2024-03-20,Data Science,AbeBooks,Ebook,30.30575497815862,3,90.91726493447587,0.15,13.63758974017138,0.0,0.0,53.68191109674569,33,0.09090909090909091,435,67.31950083691707,23.597764097558795,25.955206763606142
2024-03-20,Machine Learning,Amazon,Hardcover,54.92647196114785,8,439.4117756891828,0.3,131.82353270675483,6.0,48.0,23.29769436825934,48,0.16666666666666666,0,203.12122707501416,236.2905486141686,53.774286827785964
2024-03-20,Machine Learning,AbeBooks,Paperback,52.518513604748364,2,105.03702720949673,0.15,15.755554081424508,6.0,12.0,113.27791246877345,37,0.05405405405405406,0,141.03346655019794,-35.996439340701215,-34.27023812174938
2024-03-20,LLM,Amazon,Paperback,55.73871182656535,7,390.17098278595745,0.3,117.05129483578723,6.0,42.0,117.08541978677002,34,0.20588235294117646,0,276.1367146225573,114.03426816340016,29.226742426911283
2024-03-20,LLM,AbeBooks,Ebook,64.44111712785718,2,128.88223425571437,0.15,19.332335138357156,0.0,0.0,37.56264655680023,46,0.043478260869565216,478,56.894981695157384,71.98725256055698,55.85506255092347
2024-03-20,AI Engineer,Amazon,Paperback,64.80637640800485,9,583.2573876720437,0.3,174.9772163016131,6.0,54.0,70.21316409195325,40,0.225,0,299.19038039356633,284.0670072784774,48.70354208667199
2024-03-20,AI Engineer,AbeBooks,Paperback,45.56123277903478,6,273.3673966742087,0.15,41.0051095011313,6.0,36.0,33.08423613488198,43,0.13953488372093023,0,110.08934563601328,163.27805103819543,59.72842885605172
2024-03-20,AI Agents,Amazon,Ebook,54.55220200314746,12,654.6264240377695,0.3,196.38792721133086,0.0,0.0,83.63727057095906,34,0.35294117647058826,4380,280.0251977822899,374.6012262554796,57.22366413884119
2024-03-20,AI Agents,AbeBooks,Ebook,44.02816312756225,5,220.14081563781127,0.15,33.02112234567169,0.0,0.0,119.55164485903248,35,0.14285714285714285,1095,152.57276720470418,67.5680484331071,30.693103519827993
2024-03-21,Data Science,Amazon,Ebook,59.359455641284676,11,652.9540120541315,0.3,195.88620361623944,0.0,0.0,77.39615175016297,40,0.275,1826,273.2823553664024,379.67165668772907,58.146768329567045
2024-03-21,Data Science,AbeBooks,Hardcover,41.0128592994912,6,246.07715579694718,0.15,36.911573369542076,6.0,36.0,23.4503876498326,36,0.16666666666666666,0,96.36196101937469,149.7151947775725,60.840753093355545
2024-03-21,Machine Learning,Amazon,Paperback,53.48752774696458,11,588.3628052166104,0.3,176.5088415649831,6.0,66.0,91.41319936021527,37,0.2972972972972973,0,333.92204092519836,254.440764291412,43.24555563938778
2024-03-21,Machine Learning,AbeBooks,Hardcover,47.100139050461756,1,47.100139050461756,0.15,7.065020857569263,6.0,6.0,119.05319050838179,46,0.021739130434782608,0,132.11821136595105,-85.01807231548929,-180.5049284979888
2024-03-21,LLM,Amazon,Ebook,63.7569149487497,13,828.8398943337461,0.3,248.65196830012383,0.0,0.0,21.833838901064986,45,0.28888888888888886,3705,270.48580720118883,558.3540871325572,67.3657350411908
2024-03-21,LLM,AbeBooks,Hardcover,35.55843416527484,5,177.7921708263742,0.15,26.668825623956128,6.0,30.0,72.1875110373577,43,0.11627906976744186,0,128.85633666131383,48.935834165060356,27.52417833564192
2024-03-21,AI Engineer,Amazon,Paperback,50.886710882039424,13,661.5272414665125,0.3,198.45817243995373,6.0,78.0,27.973855742946135,47,0.2765957446808511,0,304.43202818289984,357.0952132836126,53.980424523710155
2024-03-21,AI Engineer,AbeBooks,Hardcover,42.09633151617261,3,126.28899454851783,0.15,18.943349182277675,6.0,18.0,112.81060894780875,40,0.075,0,149.7539581300864,-23.46496358156857,-18.580370890951844
2024-03-21,AI Agents,Amazon,Ebook,42.71400789900843,8,341.71206319206743,0.3,102.51361895762022,0.0,0.0,56.24314111877707,44,0.18181818181818182,1888,158.75676007639728,182.95530311567015,53.5407797449737
2024-03-21,AI Agents,AbeBooks,Ebook,30.435446005103767,3,91.3063380153113,0.15,13.695950702296694,0.0,0.0,64.32534414749621,38,0.07894736842105263,462,78.02129484979291,13.285043165518388,14.549968221582382
2024-03-22,Data Science,Amazon,Ebook,29.96946822223236,9,269.7252140000912,0.3,80.91756420002737,0.0,0.0,78.3435634710885,39,0.23076923076923078,2376,159.26112767111587,110.46408632897536,40.954304824071066
2024-03-22,Data Science,AbeBooks,Hardcover,59.30623952967309,4,237.22495811869237,0.15,35.583743717803856,6.0,24.0,53.291209623140325,33,0.12121212121212122,0,112.87495334094419,124.35000477774818,52.418601214603775
2024-03-22,Machine Learning,Amazon,Paperback,59.628039692960144,9,536.6523572366413,0.3,160.99570717099238,6.0,54.0,20.69575873032912,35,0.2571428571428571,0,235.6914659013215,300.96089133531973,56.08116451496523
2024-03-22,Machine Learning,AbeBooks,Paperback,32.08173178113589,0,0.0,0.15,0.0,6.0,0.0,110.93041464060494,49,0.0,0,110.93041464060494,-110.93041464060494,0.0
2024-03-22,LLM,Amazon,Ebook,25.213565678787543,10,252.13565678787543,0.3,75.64069703636262,0.0,0.0,42.48968057304073,42,0.23809523809523808,1620,118.13037760940335,134.00527917847208,53.14808737711074
2024-03-22,LLM,AbeBooks,Hardcover,55.286023212297565,6,331.7161392737854,0.15,49.75742089106781,6.0,36.0,64.7623872665525,45,0.13333333333333333,0,150.5198081576203,181.1963311161651,54.62391173153406
2024-03-22,AI Engineer,Amazon,Paperback,35.32632670633913,5,176.63163353169566,0.3,52.9894900595087,6.0,30.0,95.21548922576659,40,0.125,0,178.20497928527527,-1.5733457535796163,-0.8907497044108394
2024-03-22,AI Engineer,AbeBooks,Ebook,57.294837591699576,4,229.1793503667983,0.15,34.37690255501975,0.0,0.0,64.21541137865827,44,0.09090909090909091,1000,98.59231393367801,130.5870364331203,56.980280389187584
2024-03-22,AI Agents,Amazon,Paperback,25.676392530254684,5,128.38196265127343,0.3,38.514588795382025,6.0,30.0,68.68070769832434,38,0.13157894736842105,0,137.19529649370637,-8.81333384243294,-6.864931537440956
2024-03-22,AI Agents,AbeBooks,Paperback,35.751251926464164,4,143.00500770585666,0.15,21.450751155878496,6.0,24.0,68.25055913821133,37,0.10810810810810811,0,113.70131029408982,29.303697411766834,20.49137850615753
2024-03-23,Data Science,Amazon,Ebook,50.33248697746443,5,251.66243488732215,0.3,75.49873046619665,0.0,0.0,86.89537100682745,42,0.11904761904761904,1875,162.39410147302408,89.26833341429807,35.47145741249247
2024-03-23,Data Science,AbeBooks,Ebook,25.820436772815647,3,77.46131031844695,0.15,11.619196547767041,0.0,0.0,102.11261044851797,47,0.06382978723404255,909,113.73180699628502,-36.27049667783807,-46.82401643959857
2024-03-23,Machine Learning,Amazon,Ebook,42.392061350793114,6,254.35236810475868,0.3,76.3057104314276,0.0,0.0,87.86494371828667,41,0.14634146341463414,1668,164.17065414971427,90.18171395504442,35.45542533258498
2024-03-23,Machine Learning,AbeBooks,Paperback,61.98491271370114,6,371.90947628220687,0.15,55.786421442331026,6.0,36.0,108.86932147847983,35,0.17142857142857143,0,200.65574292081087,171.253733361396,46.04715509627073
2024-03-23,LLM,Amazon,Hardcover,56.823273461691315,10,568.2327346169131,0.3,170.46982038507394,6.0,60.0,61.8446789716228,37,0.2702702702702703,0,292.31449935669673,275.9182352602164,48.557258047837195
2024-03-23,LLM,AbeBooks,Paperback,45.75558126604326,2,91.51116253208652,0.15,13.726674379812977,6.0,12.0,38.43313489881913,28,0.07142857142857142,0,64.15980927863211,27.351353253454405,29.88854309862386
2024-03-23,AI Engineer,Amazon,Paperback,50.06574733247034,10,500.65747332470335,0.3,150.197241997411,6.0,60.0,83.04009260359994,36,0.2777777777777778,0,293.23733460101096,207.4201387236924,41.429550096652456
2024-03-23,AI Engineer,AbeBooks,Ebook,34.07603068975233,4,136.30412275900932,0.15,20.445618413851395,0.0,0.0,72.12677538240658,34,0.11764705882352941,872,92.57239379625797,43.73172896275135,32.08393706481692
2024-03-23,AI Agents,Amazon,Paperback,63.479106189365034,15,952.1865928404756,0.3,285.65597785214266,6.0,90.0,43.828777644806806,48,0.3125,0,419.48475549694945,532.7018373435261,55.945110060247636
2024-03-23,AI Agents,AbeBooks,Ebook,43.919239254829435,4,175.67695701931774,0.15,26.35154355289766,0.0,0.0,78.91334031560382,39,0.10256410256410256,1176,105.26488386850147,70.41207315081627,40.08042622406855
2024-03-24,Data Science,Amazon,Paperback,55.92360566468448,9,503.3124509821603,0.3,150.9937352946481,6.0,54.0,98.73258374573953,44,0.20454545454545456,0,303.72631904038764,199.5861319417727,39.65451908696114
2024-03-24,Data Science,AbeBooks,Hardcover,41.11558315826523,1,41.11558315826523,0.15,6.167337473739784,6.0,6.0,78.78856919297817,40,0.025,0,90.95590666671796,-49.840323508452734,-121.2200330872204
2024-03-24,Machine Learning,Amazon,Hardcover,52.261041195466014,9,470.34937075919413,0.3,141.10481122775823,6.0,54.0,63.23338998786653,51,0.17647058823529413,0,258.33820121562474,212.0111695435694,45.07525314668982
2024-03-24,Machine Learning,AbeBooks,Ebook,58.207318664707756,3,174.62195599412325,0.15,26.193293399118488,0.0,0.0,112.5529321646895,43,0.06976744186046512,588,138.74622556380797,35.875730430315286,20.544799321525552
2024-03-24,LLM,Amazon,Ebook,60.324776266991,10,603.24776266991,0.3,180.97432880097298,0.0,0.0,27.763188524979515,38,0.2631578947368421,1970,208.7375173259525,394.51024534395754,65.39771380135709
2024-03-24,LLM,AbeBooks,Ebook,32.712111787064266,4,130.84844714825707,0.15,19.62726707223856,0.0,0.0,99.01663868934622,46,0.08695652173913043,692,118.64390576158479,12.204541386672275,9.327234409472197
2024-03-24,AI Engineer,Amazon,Paperback,56.461957454600416,8,451.6956596368033,0.3,135.50869789104098,6.0,48.0,23.793831293593552,36,0.2222222222222222,0,207.30252918463452,244.3931304521688,54.1057070702603
2024-03-24,AI Engineer,AbeBooks,Ebook,63.740542275327925,5,318.7027113766396,0.15,47.805406706495944,0.0,0.0,69.20817053884151,34,0.14705882352941177,935,117.01357724533746,201.68913413130218,63.28441112411749
2024-03-24,AI Agents,Amazon,Ebook,43.81389034852535,8,350.5111227882028,0.3,105.15333683646084,0.0,0.0,58.30802813331851,38,0.21052631578947367,1576,163.46136496977934,187.04975781842344,53.364856535936156
2024-03-24,AI Agents,AbeBooks,Paperback,49.06194025518825,4,196.247761020753,0.15,29.437164153112946,6.0,24.0,119.75137456618958,40,0.1,0,173.18853871930253,23.05922230145046,11.750056245998126
2024-03-25,Data Science,Amazon,Paperback,57.560669420797204,14,805.8493718911609,0.3,241.75481156734827,6.0,84.0,25.120634919032906,45,0.3111111111111111,0,350.8754464863812,454.9739254047797,56.45892908460678
2024-03-25,Data Science,AbeBooks,Ebook,45.10559219902141,2,90.21118439804282,0.15,13.531677659706423,0.0,0.0,35.885269194395576,61,0.03278688524590164,720,49.416946854102,40.79423754394082,45.22082025211263
2024-03-25,Machine Learning,Amazon,Paperback,48.6235863095434,9,437.6122767858906,0.3,131.28368303576715,6.0,54.0,61.82640809025757,41,0.21951219512195122,0,247.1100911260247,190.50218565986586,43.532184942122264
2024-03-25,Machine Learning,AbeBooks,Paperback,49.0410350995476,5,245.205175497738,0.15,36.7807763246607,6.0,30.0,103.77290986226564,32,0.15625,0,170.55368618692634,74.65148931081166,30.4444998598736
2024-03-25,LLM,Amazon,Ebook,43.87749463021177,12,526.5299355625413,0.3,157.95898066876236,0.0,0.0,87.70819719511081,36,0.3333333333333333,1728,245.66717786387318,280.8627576986681,53.34222020987204
2024-03-25,LLM,AbeBooks,Paperback,36.58950402115557,1,36.58950402115557,0.15,5.488425603173336,6.0,6.0,78.15304742771106,33,0.030303030303030304,0,89.6414730308844,-53.05196900972883,-144.99231522530306
2024-03-25,AI Engineer,Amazon,Paperback,25.819681875118977,5,129.09840937559488,0.3,38.72952281267846,6.0,30.0,25.20879069271509,39,0.1282051282051282,0,93.93831350539355,35.16009587020133,27.235111602272067
2024-03-25,AI Engineer,AbeBooks,Ebook,52.30579529172525,3,156.91738587517577,0.15,23.537607881276365,0.0,0.0,69.87303650919314,35,0.08571428571428572,1104,93.41064439046951,63.506741484706254,40.47145007578984
2024-03-25,AI Agents,Amazon,Ebook,34.791580761176995,4,139.16632304470798,0.3,41.74989691341239,0.0,0.0,52.18466352013203,32,0.125,680,93.93456043354442,45.23176261116356,32.501945601187295
2024-03-25,AI Agents,AbeBooks,Hardcover,46.145193501464774,2,92.29038700292955,0.15,13.843558050439432,6.0,12.0,23.72538806141961,36,0.05555555555555555,0,49.56894611185905,42.7214408910705,46.29023918787382
2024-03-26,Data Science,Amazon,Paperback,43.11992403319855,8,344.9593922655884,0.3,103.48781767967652,6.0,48.0,82.02788171008429,41,0.1951219512195122,0,233.5156993897608,111.4436928758276,32.3063222438732
2024-03-26,Data Science,AbeBooks,Ebook,46.36759567234477,5,231.83797836172386,0.15,34.775696754258576,0.0,0.0,27.100678022258855,39,0.1282051282051282,745,61.87637477651743,169.96160358520643,73.31050968708192
2024-03-26,Machine Learning,Amazon,Hardcover,47.506164786852366,10,475.06164786852366,0.3,142.5184943605571,6.0,60.0,63.53893961280134,38,0.2631578947368421,0,266.05743397335846,209.0042138951652,43.995177222348296
2024-03-26,Machine Learning,AbeBooks,Paperback,54.99947937519901,2,109.99895875039802,0.15,16.499843812559703,6.0,12.0,50.97645831851871,60,0.03333333333333333,0,79.47630213107841,30.522656619319605,27.748132315124447
2024-03-26,LLM,Amazon,Ebook,28.64047227530068,9,257.7642504777061,0.3,77.32927514331183,0.0,0.0,55.42657213276258,32,0.28125,1458,132.7558472760744,125.00840320163172,48.49718414014267
2024-03-26,LLM,AbeBooks,Paperback,64.63205423783751,3,193.89616271351252,0.15,29.084424407026876,6.0,18.0,27.50220888929182,49,0.061224489795918366,0,74.5866332963187,119.30952941719383,61.53269242026068
2024-03-26,AI Engineer,Amazon,Hardcover,56.07073085400292,9,504.63657768602627,0.3,151.39097330580788,6.0,54.0,40.83836790088254,38,0.23684210526315788,0,246.2293412066904,258.4072364793359,51.20660053304958
2024-03-26,AI Engineer,AbeBooks,Ebook,59.84748185401271,4,239.38992741605085,0.15,35.90848911240763,0.0,0.0,54.82746153631915,46,0.08695652173913043,904,90.73595064872677,148.65397676732408,62.09700565595183
2024-03-26,AI Agents,Amazon,Paperback,61.44941661790773,3,184.3482498537232,0.3,55.304474956116955,6.0,18.0,77.30279602317218,36,0.08333333333333333,0,150.60727097928913,33.74097887443406,18.30284741038056
2024-03-26,AI Agents,AbeBooks,Hardcover,44.5492507590915,3,133.6477522772745,0.15,20.047162841591174,6.0,18.0,88.24930337371488,47,0.06382978723404255,0,126.29646621530605,7.3512860619684375,5.5004936010573315
2024-03-27,Data Science,Amazon,Ebook,53.690541014317084,8,429.5243281145367,0.3,128.85729843436098,0.0,0.0,65.88069542690356,41,0.1951219512195122,2288,194.73799386126456,234.78633425327212,54.6619408693107
2024-03-27,Data Science,AbeBooks,Ebook,42.28468702463578,4,169.13874809854312,0.15,25.370812214781466,0.0,0.0,108.20481860076987,44,0.09090909090909091,1508,133.57563081555134,35.56311728299178,21.02600242865231
2024-03-27,Machine Learning,Amazon,Ebook,35.36156840482059,5,176.80784202410294,0.3,53.04235260723088,0.0,0.0,42.27483243791886,48,0.10416666666666667,1055,95.31718504514974,81.4906569789532,46.08995621803029
2024-03-27,Machine Learning,AbeBooks,Hardcover,36.41111987763519,4,145.64447951054075,0.15,21.846671926581113,6.0,24.0,49.78473483600218,39,0.10256410256410256,0,95.63140676258328,50.013072747957466,34.33914757087505
2024-03-27,LLM,Amazon,Ebook,34.73207711931869,10,347.3207711931869,0.3,104.19623135795607,0.0,0.0,64.30759329334488,35,0.2857142857142857,3760,168.50382465130093,178.81694654188595,51.48466817218493
2024-03-27,LLM,AbeBooks,Paperback,58.31100124909396,2,116.62200249818792,0.15,17.49330037472819,6.0,12.0,85.93751874194929,36,0.05555555555555555,0,115.43081911667748,1.1911833815104416,1.0214053574744184
2024-03-27,AI Engineer,Amazon,Hardcover,60.91533511057928,9,548.2380159952135,0.3,164.47140479856404,6.0,54.0,105.12578486996074,33,0.2727272727272727,0,323.5971896685248,224.64082632668868,40.97505458808788
2024-03-27,AI Engineer,AbeBooks,Paperback,64.23626233160519,1,64.23626233160519,0.15,9.635439349740778,6.0,6.0,80.3877989624088,32,0.03125,0,96.02323831214957,-31.786975980544383,-49.4844731414342
2024-03-27,AI Agents,Amazon,Ebook,44.28374075178857,7,309.98618526252,0.3,92.995855578756,0.0,0.0,85.64715175301649,39,0.1794871794871795,2219,178.64300733177248,131.34317793074752,42.37065526630359
2024-03-27,AI Agents,AbeBooks,Paperback,49.24774149696562,3,147.74322449089686,0.15,22.161483673634528,6.0,18.0,38.26516187437722,45,0.06666666666666667,0,78.42664554801175,69.31657894288512,46.91692575530327
2024-03-28,Data Science,Amazon,Ebook,26.914623956244284,11,296.06086351868714,0.3,88.81825905560613,0.0,0.0,40.227318174203035,45,0.24444444444444444,3245,129.04557722980917,167.01528628887797,56.41248367105979
2024-03-28,Data Science,AbeBooks,Paperback,63.36175987485631,4,253.44703949942524,0.15,38.017055924913784,6.0,24.0,41.99911268969307,37,0.10810810810810811,0,104.01616861460685,149.43087088481838,58.95940673836802
2024-03-28,Machine Learning,Amazon,Paperback,57.77335009195444,6,346.6401005517266,0.3,103.99203016551799,6.0,36.0,55.12170196384881,47,0.1276595744680851,0,195.11373212936678,151.52636842235984,43.71287920271897
2024-03-28,Machine Learning,AbeBooks,Ebook,64.45267369088052,1,64.45267369088052,0.15,9.667901053632077,0.0,0.0,57.24006660353562,46,0.021739130434782608,313,66.90796765716769,-2.4552939662871722,-3.80945246439726
2024-03-28,LLM,Amazon,Paperback,35.24603540694996,9,317.2143186625496,0.3,95.16429559876488,6.0,54.0,101.66205040921365,43,0.20930232558139536,0,250.82634600797854,66.38797265457106,20.928428746368834
2024-03-28,LLM,AbeBooks,Paperback,32.369978979777336,2,64.73995795955467,0.15,9.7109936939332,6.0,12.0,25.987462672138566,56,0.03571428571428571,0,47.69845636607177,17.041501593482906,26.3230037994917
2024-03-28,AI Engineer,Amazon,Ebook,26.750633887932743,8,214.00507110346194,0.3,64.20152133103858,0.0,0.0,33.23305561200914,26,0.3076923076923077,2032,97.43457694304772,116.57049416041423,54.47090274980333
2024-03-28,AI Engineer,AbeBooks,Paperback,50.03433588280468,4,200.13734353121873,0.15,30.020601529682807,6.0,24.0,101.40669059512669,37,0.10810810810810811,0,155.4272921248095,44.710051406409235,22.339684647325733
2024-03-28,AI Agents,Amazon,Paperback,28.432430868377555,6,170.59458521026534,0.3,51.1783755630796,6.0,36.0,78.52203293909552,36,0.16666666666666666,0,165.70040850217512,4.894176708090214,2.868893348553781
2024-03-28,AI Agents,AbeBooks,Paperback,42.98901642368425,3,128.96704927105276,0.15,19.345057390657914,6.0,18.0,28.077921387434362,38,0.07894736842105263,0,65.42297877809227,63.544070492960486,49.27155490656266
2024-03-29,Data Science,Amazon,Paperback,52.78167896149096,5,263.9083948074548,0.3,79.17251844223644,6.0,30.0,103.44542148916962,37,0.13513513513513514,0,212.61793993140606,51.29045487604873,19.43494632426141
2024-03-29,Data Science,AbeBooks,Hardcover,27.646748869007233,1,27.646748869007233,0.15,4.147012330351084,6.0,6.0,51.24058976796318,40,0.025,0,61.38760209831426,-33.74085322930703,-122.0427522569623
2024-03-29,Machine Learning,Amazon,Ebook,51.24959572993434,6,307.497574379606,0.3,92.2492723138818,0.0,0.0,85.13198972262393,29,0.20689655172413793,1404,177.38126203650575,130.11631234310028,42.31458170218656
2024-03-29,Machine Learning,AbeBooks,Paperback,49.36890651077419,3,148.10671953232256,0.15,22.216007929848384,6.0,18.0,22.53714880423156,45,0.06666666666666667,0,62.75315673407995,85.3535627982426,57.62977065980803
2024-03-29,LLM,Amazon,Ebook,41.81161040217021,10,418.1161040217021,0.3,125.43483120651062,0.0,0.0,22.027997376741997,36,0.2777777777777778,1280,147.46282858325262,270.65327543844944,64.73160752124518
2024-03-29,LLM,AbeBooks,Paperback,52.206341870355146,2,104.41268374071029,0.15,15.661902561106544,6.0,12.0,119.96732052420923,33,0.06060606060606061,0,147.62922308531577,-43.21653934460548,-41.390124069529534
2024-03-29,AI Engineer,Amazon,Paperback,28.23387206573016,12,338.8064647887619,0.3,101.64193943662856,6.0,72.0,77.69095353227513,43,0.27906976744186046,0,251.33289296890368,87.47357181985822,25.818153108263743
2024-03-29,AI Engineer,AbeBooks,Paperback,62.86255371914975,5,314.31276859574876,0.15,47.14691528936231,6.0,30.0,65.79245798608979,41,0.12195121951219512,0,142.9393732754521,171.37339532029665,54.52320505016053
2024-03-29,AI Agents,Amazon,Paperback,60.147903353043034,4,240.59161341217214,0.3,72.17748402365164,6.0,24.0,107.00551931092828,43,0.09302325581395349,0,203.18300333457992,37.408610077592215,15.54859271570088
2024-03-29,AI Agents,AbeBooks,Ebook,58.9687657877642,5,294.843828938821,0.15,44.22657434082315,0.0,0.0,76.40849216886251,51,0.09803921568627451,1650,120.63506650968566,174.20876242913533,59.085097034634906
2024-03-30,Data Science,Amazon,Paperback,33.89412076841258,9,305.0470869157132,0.3,91.51412607471396,6.0,54.0,106.06518873876169,40,0.225,0,251.57931481347563,53.46777210223755,17.52771109629088
2024-03-30,Data Science,AbeBooks,Ebook,26.24246625692134,1,26.24246625692134,0.15,3.936369938538201,0.0,0.0,86.58493646001281,40,0.025,232,90.52130639855102,-64.27884014162967,-244.94207027769886
2024-03-30,Machine Learning,Amazon,Paperback,30.975381870849116,4,123.90152748339646,0.3,37.170458245018935,6.0,24.0,61.571130914984835,44,0.09090909090909091,0,122.74158916000377,1.1599383233926943,0.9361775814653559
2024-03-30,Machine Learning,AbeBooks,Ebook,49.340184518831464,6,296.0411071129888,0.15,44.40616606694832,0.0,0.0,56.8374507584734,36,0.16666666666666666,960,101.24361682542173,194.7974902875671,65.80082482032454
2024-03-30,LLM,Amazon,Ebook,31.73541193212218,10,317.3541193212218,0.3,95.20623579636653,0.0,0.0,45.15989697648252,44,0.22727272727272727,3490,140.36613277284906,176.98798654837273,55.76987213114689
2024-03-30,LLM,AbeBooks,Ebook,33.85639639172759,1,33.85639639172759,0.15,5.078459458759139,0.0,0.0,42.44728694286028,37,0.02702702702702703,232,47.52574640161942,-13.66935000989183,-40.374497780962216
2024-03-30,AI Engineer,Amazon,Paperback,46.244376901766216,9,416.19939211589593,0.3,124.85981763476877,6.0,54.0,110.49295169818153,41,0.21951219512195122,0,289.3527693329503,126.84662278294564,30.47736858482091
2024-03-30,AI Engineer,AbeBooks,Ebook,63.11215392996693,1,63.11215392996693,0.15,9.466823089495039,0.0,0.0,53.230991073995966,47,0.02127659574468085,229,62.697814163491,0.4143397664759263,0.6565134299420406
2024-03-30,AI Agents,Amazon,Ebook,35.901905915721166,10,359.01905915721164,0.3,107.70571774716349,0.0,0.0,23.039741481152614,41,0.24390243902439024,2590,130.7454592283161,228.27359992889555,63.58258541058021
2024-03-30,AI Agents,AbeBooks,Ebook,46.15220872627066,4,184.60883490508263,0.15,27.691325235762395,0.0,0.0,83.42279988136148,49,0.08163265306122448,560,111.11412511712388,73.49470978795875,39.81104686877329
2024-03-31,Data Science,Amazon,Ebook,61.08704639909935,12,733.0445567891923,0.3,219.91336703675768,0.0,0.0,31.64028511657459,45,0.26666666666666666,1788,251.55365215333228,481.49090463586,65.68371597285135
2024-03-31,Data Science,AbeBooks,Ebook,43.77129112480966,3,131.31387337442897,0.15,19.697081006164343,0.0,0.0,80.9505122449431,39,0.07692307692307693,873,100.64759325110744,30.666280123321528,23.353419814126998
2024-03-31,Machine Learning,Amazon,Ebook,32.139362973883394,6,192.83617784330036,0.3,57.85085335299011,0.0,0.0,69.85144609890571,41,0.14634146341463414,1326,127.70229945189581,65.13387839140455,33.77679391899826
2024-03-31,Machine Learning,AbeBooks,Paperback,44.43282235441596,3,133.29846706324787,0.15,19.99477005948718,6.0,18.0,89.34669059640271,53,0.05660377358490566,0,127.34146065588989,5.95700640735798,4.468923415699508
2024-03-31,LLM,Amazon,Ebook,64.07884218505043,9,576.7095796654539,0.3,173.01287389963616,0.0,0.0,48.33976945705938,37,0.24324324324324326,2880,221.35264335669555,355.35693630875835,61.61800477025178
2024-03-31,LLM,AbeBooks,Ebook,32.54689164912131,5,162.73445824560653,0.15,24.41016873684098,0.0,0.0,101.94807217006219,34,0.14705882352941177,600,126.35824090690318,36.376217338703356,22.353112998233385
2024-03-31,AI Engineer,Amazon,Paperback,30.661954039512935,8,245.29563231610348,0.3,73.58868969483105,6.0,48.0,26.562799533574037,38,0.21052631578947367,0,148.15148922840507,97.14414308769841,39.60288333324758
